time	price	rsi	mas	mal	mfi	wt1	wt2
2022-08-04T01:53:00Z	4.633	66.282331	62.823069	62.823069	5.42192	67.3435	68.410468
2022-08-04T01:54:00Z	4.633	66.282331	62.823069	62.823069	5.42192	67.3435	68.410468
2022-08-04T01:55:00Z	4.623	65.814651	62.745123	62.745123	5.324643	67.129097	68.339
2022-08-04T01:56:00Z	4.634	66.328396	62.830747	62.830747	5.431647	67.364815	68.417573
2022-08-04T01:57:00Z	4.633	66.282331	62.823069	62.823069	5.42192	67.3435	68.410468
2022-08-04T01:58:00Z	4.636	66.420149	62.846039	62.846039	5.451103	67.407375	68.43176
2022-08-04T01:59:00Z	4.637	66.465839	62.853654	62.853654	5.46083	67.428621	68.438842
2022-08-04T02:00:00Z	4.645	66.830986	63.560484	63.560484	8.870469	67.914853	67.214679
2022-08-04T02:01:00Z	4.652	67.168399	63.616719	63.616719	8.913121	68.168696	67.299294
2022-08-04T02:02:00Z	4.655	67.310912	63.640472	63.640472	9.037555	68.315308	67.348164
2022-08-04T02:03:00Z	4.653	67.216041	63.62466	63.62466	8.743438	68.273528	67.334238
2022-08-04T02:04:00Z	4.645	66.830986	63.560484	63.560484	7.566967	68.105533	67.27824
2022-08-04T02:05:00Z	4.639	66.294846	63.471127	63.471127	6.852681	67.893555	67.20758
2022-08-04T02:06:00Z	4.641	66.488938	63.503476	63.503476	7.090777	67.936129	67.221771
2022-08-04T02:07:00Z	4.636	66.005823	63.422957	63.422957	6.54424	67.808139	67.179108
2022-08-04T02:08:00Z	4.645	66.830986	63.560484	63.560484	7.566967	67.957382	67.228856
2022-08-04T02:09:00Z	4.645	66.830986	63.560484	63.560484	7.566967	67.957382	67.228856
2022-08-04T02:10:00Z	4.632	65.624357	63.359379	63.359379	6.483634	67.549719	67.092968
2022-08-04T02:11:00Z	4.629	65.341139	63.312176	63.312176	6.233634	67.484599	67.071261
2022-08-04T02:12:00Z	4.634	65.814538	63.391076	63.391076	6.6503	67.593017	67.107401
2022-08-04T02:13:00Z	4.638	66.198224	63.455024	63.455024	6.983634	67.679338	67.136174
2022-08-04T02:14:00Z	4.632	65.624357	63.359379	63.359379	6.483634	67.549719	67.092968
2022-08-04T02:15:00Z	4.632	65.624357	63.359379	63.359379	6.483634	67.549719	67.092968
2022-08-04T02:16:00Z	4.633	65.71931	63.375205	63.375205	6.629467	67.528035	67.08574
2022-08-04T02:17:00Z	4.623	64.781973	63.218982	63.218982	6.039189	67.222036	66.98374
2022-08-04T02:18:00Z	4.631	65.529679	63.3436	63.3436	6.621021	67.375605	67.03493
2022-08-04T02:19:00Z	4.633	65.71931	63.375205	63.375205	6.756156	67.419272	67.049486
2022-08-04T02:20:00Z	4.635	65.910042	63.406993	63.406993	6.891291	67.462847	67.064011
2022-08-04T02:21:00Z	4.643	66.68417	63.536015	63.536015	7.431832	67.636223	67.121803
2022-08-04T02:22:00Z	4.642	66.586411	63.519722	63.519722	7.364264	67.614631	67.114605
2022-08-04T02:23:00Z	4.652	67.168399	63.616719	63.616719	8.03994	67.829527	67.186237
2022-08-04T02:24:00Z	4.648	66.976437	63.584726	63.584726	7.76967	67.74384	67.157675
2022-08-04T02:25:00Z	4.657	67.405235	63.656192	63.656192	8.377778	67.936129	67.221771
2022-08-04T02:26:00Z	4.659	67.499016	63.671822	63.671822	8.48802	67.999822	67.243002
2022-08-04T02:27:00Z	4.67	68.005314	63.756205	63.756205	8.842477	68.460858	67.396681
2022-08-04T02:28:00Z	4.684	68.627322	63.859873	63.859873	9.114586	69.032652	67.587279
2022-08-04T02:29:00Z	4.675	68.230271	63.793698	63.793698	8.757443	68.850652	67.526612
2022-08-04T02:30:00Z	4.674	68.185533	63.786242	63.786242	8.717761	68.830326	67.519837
2022-08-04T02:31:00Z	4.685	68.670827	63.867124	63.867124	9.059504	69.133043	67.620743
2022-08-04T02:32:00Z	4.684	68.627322	63.859873	63.859873	9.022191	69.113006	67.614064
2022-08-04T02:33:00Z	4.691	68.929344	63.91021	63.91021	9.14231	69.371907	67.700364
2022-08-04T02:34:00Z	4.675	68.230271	63.793698	63.793698	8.594364	69.052771	67.593986
2022-08-04T02:35:00Z	4.683	68.583696	63.852602	63.852602	8.868337	69.212988	67.647391
2022-08-04T02:36:00Z	4.69	68.886555	63.903079	63.903079	9.108063	69.352112	67.693766
2022-08-04T02:37:00Z	4.686	68.714212	63.874355	63.874355	8.952102	69.292608	67.673931
2022-08-04T02:38:00Z	4.689	68.843647	63.895928	63.895928	9.053454	69.352112	67.693766
2022-08-04T02:39:00Z	4.681	68.496079	63.838	63.838	8.783183	69.193032	67.640739
2022-08-04T02:40:00Z	4.677	68.319371	63.808548	63.808548	8.648048	69.113006	67.614064
2022-08-04T02:41:00Z	4.674	68.185533	63.786242	63.786242	8.546697	69.052771	67.593986
2022-08-04T02:42:00Z	4.678	68.363733	63.815942	63.815942	8.681832	69.133043	67.620743
2022-08-04T02:43:00Z	4.679	68.407972	63.823315	63.823315	8.715616	69.15306	67.627415
2022-08-04T02:44:00Z	4.665	67.777148	63.718178	63.718178	8.242643	68.870957	67.533381
2022-08-04T02:45:00Z	4.668	67.914436	63.741059	63.741059	8.343994	68.931748	67.553644
2022-08-04T02:46:00Z	4.661	67.592258	63.687363	63.687363	8.107508	68.789611	67.506266
2022-08-04T02:47:00Z	4.661	67.592258	63.687363	63.687363	8.107508	68.789611	67.506266
2022-08-04T02:48:00Z	4.669	67.959939	63.748643	63.748643	8.377778	68.95197	67.560385
2022-08-04T02:49:00Z	4.66	67.545704	63.679604	63.679604	8.073724	68.769223	67.499469
2022-08-04T02:50:00Z	4.662	67.638679	63.6951	63.6951	8.141291	68.809979	67.513055
2022-08-04T02:51:00Z	4.663	67.684967	63.702814	63.702814	8.175075	68.830326	67.519837
2022-08-04T02:52:00Z	4.656	67.358142	63.648343	63.648343	7.938589	68.687458	67.472214
2022-08-04T02:53:00Z	4.658	67.452193	63.664019	63.664019	8.006156	68.728382	67.485856
2022-08-04T02:54:00Z	4.662	67.638679	63.6951	63.6951	8.141291	68.809979	67.513055
2022-08-04T02:55:00Z	4.663	67.684967	63.702814	63.702814	8.175075	68.830326	67.519837
2022-08-04T02:56:00Z	4.67	68.005314	63.756205	63.756205	8.411562	68.972172	67.567119
2022-08-04T02:57:00Z	4.67	68.005314	63.756205	63.756205	8.411562	68.972172	67.567119
2022-08-04T02:58:00Z	4.668	67.914436	63.741059	63.741059	8.343994	68.931748	67.553644
2022-08-04T02:59:00Z	4.675	68.230271	63.793698	63.793698	8.580481	69.07287	67.600685
2022-08-04T03:00:00Z	4.67	68.005314	63.756205	63.756205	8.411562	68.972172	67.567119
2022-08-04T03:01:00Z	4.668	67.914436	63.741059	63.741059	8.343994	68.931748	67.553644
2022-08-04T03:02:00Z	4.669	67.959939	63.748643	63.748643	8.377778	68.95197	67.560385
2022-08-04T03:03:00Z	4.674	68.185533	63.786242	63.786242	8.546697	69.052771	67.593986
2022-08-04T03:04:00Z	4.664	67.731123	63.710507	63.710507	8.208859	68.850652	67.526612
2022-08-04T03:05:00Z	4.657	67.405235	63.656192	63.656192	7.972373	68.707931	67.479039
2022-08-04T03:06:00Z	4.651	67.120618	63.608756	63.608756	7.76967	68.584777	67.437987
2022-08-04T03:07:00Z	4.651	67.120618	63.608756	63.608756	7.76967	68.584777	67.437987
2022-08-04T03:08:00Z	4.648	66.976437	63.584726	63.584726	7.668318	68.522913	67.417366
2022-08-04T03:09:00Z	4.642	66.586411	63.519722	63.519722	7.465616	68.398609	67.375931
2022-08-04T03:10:00Z	4.645	66.830986	63.560484	63.560484	7.566967	68.460858	67.396681
2022-08-04T03:11:00Z	4.641	66.488938	63.503476	63.503476	7.431832	68.377816	67.369
2022-08-04T03:12:00Z	4.638	66.198224	63.455024	63.455024	7.330481	68.315308	67.348164
2022-08-04T03:13:00Z	4.64	66.39175	63.487278	63.487278	7.398048	68.357002	67.362062
2022-08-04T03:14:00Z	4.64	66.39175	63.487278	63.487278	7.398048	68.357002	67.362062
2022-08-04T03:15:00Z	4.638	66.198224	63.455024	63.455024	7.330481	68.315308	67.348164
2022-08-04T03:16:00Z	4.634	65.814538	63.391076	63.391076	7.195345	68.231661	67.320282
2022-08-04T03:17:00Z	4.639	66.294846	63.471127	63.471127	7.364264	68.336166	67.355117
2022-08-04T03:18:00Z	4.647	66.928095	63.576669	63.576669	7.634535	68.502249	67.410478
2022-08-04T03:19:00Z	4.638	66.198224	63.455024	63.455024	7.330481	68.315308	67.348164
2022-08-04T03:20:00Z	4.641	66.488938	63.503476	63.503476	7.431832	68.377816	67.369
2022-08-04T03:21:00Z	4.637	66.101884	63.438967	63.438967	7.296697	68.294429	67.341205
2022-08-04T03:22:00Z	4.644	66.782217	63.552356	63.552356	7.533183	68.440129	67.389772
2022-08-04T03:23:00Z	4.646	66.879611	63.568588	63.568588	7.600751	68.481564	67.403583
2022-08-04T03:24:00Z	4.648	66.976437	63.584726	63.584726	7.668318	68.522913	67.417366
2022-08-04T03:25:00Z	4.644	66.782217	63.552356	63.552356	7.533183	68.440129	67.389772
2022-08-04T03:26:00Z	4.636	66.005823	63.422957	63.422957	7.262913	68.273528	67.334238
2022-08-04T03:27:00Z	4.639	66.294846	63.471127	63.471127	7.364264	68.336166	67.355117
2022-08-04T03:28:00Z	4.634	65.814538	63.391076	63.391076	7.195345	68.231661	67.320282
2022-08-04T03:29:00Z	4.628	65.247275	63.296532	63.296532	6.992643	68.105533	67.27824
2022-08-04T03:30:00Z	4.626	65.060354	63.265379	63.265379	6.925075	68.063315	67.264167
2022-08-04T03:31:00Z	4.628	65.247275	63.296532	63.296532	6.992643	68.105533	67.27824
2022-08-04T03:32:00Z	4.622	64.689707	63.203604	63.203604	6.78994	67.978613	67.235933
2022-08-04T03:33:00Z	4.613	63.870997	63.067153	63.067153	6.591357	67.614631	67.114605
2022-08-04T03:34:00Z	4.624	64.874501	63.234403	63.234403	6.926723	67.850892	67.193359
2022-08-04T03:35:00Z	4.634	65.814538	63.391076	63.391076	7.231601	68.063315	67.264167
2022-08-04T03:36:00Z	4.636	66.005823	63.422957	63.422957	7.292577	68.105533	67.27824
2022-08-04T03:37:00Z	4.646	66.879611	63.568588	63.568588	7.597455	68.315308	67.348164
2022-08-04T03:38:00Z	4.648	66.976437	63.584726	63.584726	7.658431	68.357002	67.362062
2022-08-04T03:39:00Z	4.644	66.782217	63.552356	63.552356	7.536479	68.273528	67.334238
2022-08-04T03:40:00Z	4.644	66.782217	63.552356	63.552356	7.536479	68.273528	67.334238
2022-08-04T03:41:00Z	4.642	66.586411	63.519722	63.519722	7.475504	68.231661	67.320282
2022-08-04T03:42:00Z	4.633	65.71931	63.375205	63.375205	7.201113	68.042173	67.257119
2022-08-04T03:43:00Z	4.625	64.967295	63.249869	63.249869	6.957211	67.872235	67.200473
2022-08-04T03:44:00Z	4.626	65.060354	63.265379	63.265379	6.987699	67.893555	67.20758
2022-08-04T03:45:00Z	4.619	64.414482	63.157733	63.157733	6.774284	67.74384	67.157675
2022-08-04T03:46:00Z	4.631	65.529679	63.3436	63.3436	7.140138	67.999822	67.243002
2022-08-04T03:47:00Z	4.626	65.060354	63.265379	63.265379	6.987699	67.893555	67.20758
2022-08-04T03:48:00Z	4.626	65.060354	63.265379	63.265379	6.987699	67.893555	67.20758
2022-08-04T03:49:00Z	4.623	64.781973	63.218982	63.218982	6.896235	67.829527	67.186237
2022-08-04T03:50:00Z	4.618	64.32326	63.14253	63.14253	6.743796	67.722362	67.150516
2022-08-04T03:51:00Z	4.619	64.414482	63.157733	63.157733	6.774284	67.74384	67.157675
2022-08-04T03:52:00Z	4.621	64.597704	63.18827	63.18827	6.83526	67.786729	67.171971
2022-08-04T03:53:00Z	4.621	64.597704	63.18827	63.18827	6.83526	67.786729	67.171971
2022-08-04T03:54:00Z	4.623	64.781973	63.218982	63.218982	6.896235	67.829527	67.186237
2022-08-04T03:55:00Z	4.619	64.414482	63.157733	63.157733	6.774284	67.74384	67.157675
2022-08-04T03:56:00Z	4.614	63.96094	63.082143	63.082143	6.633232	67.614631	67.114605
2022-08-04T03:57:00Z	4.617	64.232295	63.127369	63.127369	6.723594	67.679338	67.136174
2022-08-04T03:58:00Z	4.62	64.505963	63.17298	63.17298	6.813955	67.74384	67.157675
2022-08-04T03:59:00Z	4.624	64.874501	63.234403	63.234403	6.934437	67.829527	67.186237
2022-08-04T04:00:00Z	4.627	65.076284	63.554271	63.554271	6.288618	65.033549	66.820385
2022-08-04T04:01:00Z	4.627	65.076284	63.554271	63.554271	6.891028	65.057968	66.828524
2022-08-04T04:02:00Z	4.627	65.076284	63.554271	63.554271	6.891028	65.057968	66.828524
2022-08-04T04:03:00Z	4.634	65.452462	63.616968	63.616968	8.641028	65.300657	66.909421
2022-08-04T04:04:00Z	4.642	65.872578	63.686987	63.686987	8.974361	65.683395	67.037
2022-08-04T04:05:00Z	4.635	65.505542	63.625814	63.625814	7.94366	65.540662	66.989422
2022-08-04T04:06:00Z	4.643	65.924375	63.69562	63.69562	8.996291	65.730763	67.052789
2022-08-04T04:07:00Z	4.641	65.820623	63.678328	63.678328	8.641028	65.707092	67.044899
2022-08-04T04:08:00Z	4.653	66.433828	63.780529	63.780529	9.132407	66.198768	67.208791
2022-08-04T04:09:00Z	4.655	66.533896	63.797207	63.797207	9.078528	66.31418	67.247262
2022-08-04T04:10:00Z	4.65	66.282599	63.755324	63.755324	8.687903	66.198768	67.208791
2022-08-04T04:11:00Z	4.652	66.383569	63.772152	63.772152	8.844153	66.245008	67.224204
2022-08-04T04:12:00Z	4.665	67.025418	63.879127	63.879127	9.208101	66.747088	67.391564
2022-08-04T04:13:00Z	4.676	67.549681	63.966504	63.966504	9.246797	67.23743	67.555012
2022-08-04T04:14:00Z	4.673	67.408361	63.942951	63.942951	9.060839	67.193327	67.540311
2022-08-04T04:15:00Z	4.666	67.073777	63.887187	63.887187	8.730651	67.038228	67.488611
2022-08-04T04:16:00Z	4.67	67.265804	63.919191	63.919191	8.91933	67.126998	67.518201
2022-08-04T04:17:00Z	4.667	67.121995	63.895223	63.895223	8.777821	67.060456	67.49602
2022-08-04T04:18:00Z	4.664	66.976917	63.871043	63.871043	8.636311	66.9937	67.473768
2022-08-04T04:19:00Z	4.668	67.170072	63.903236	63.903236	8.82499	67.08266	67.503422
2022-08-04T04:20:00Z	4.667	67.121995	63.895223	63.895223	8.777821	67.060456	67.49602
2022-08-04T04:21:00Z	4.67	67.265804	63.919191	63.919191	8.91933	67.126998	67.518201
2022-08-04T04:22:00Z	4.662	66.879484	63.854805	63.854805	8.541971	66.949078	67.458894
2022-08-04T04:23:00Z	4.663	66.928272	63.862936	63.862936	8.589141	66.971401	67.466335
2022-08-04T04:24:00Z	4.66	66.781475	63.83847	63.83847	8.447632	66.904359	67.443988
2022-08-04T04:25:00Z	4.671	67.313462	63.927134	63.927134	8.9665	67.149131	67.525579
2022-08-04T04:26:00Z	4.67	67.265804	63.919191	63.919191	8.91933	67.126998	67.518201
2022-08-04T04:27:00Z	4.678	67.643216	63.982093	63.982093	9.252139	67.325354	67.58432
2022-08-04T04:28:00Z	4.68	67.736213	63.997593	63.997593	9.215589	67.434736	67.62078
2022-08-04T04:29:00Z	4.682	67.828677	64.013004	64.013004	9.073568	67.608549	67.678718
2022-08-04T04:30:00Z	4.678	67.643216	63.982093	63.982093	8.914838	67.521826	67.64981
2022-08-04T04:31:00Z	4.669	67.218008	63.911225	63.911225	8.557695	67.325354	67.58432
2022-08-04T04:32:00Z	4.673	67.408361	63.942951	63.942951	8.716425	67.412906	67.613504
2022-08-04T04:33:00Z	4.675	67.502711	63.958676	63.958676	8.79579	67.456543	67.628049
2022-08-04T04:34:00Z	4.669	67.218008	63.911225	63.911225	8.557695	67.325354	67.58432
2022-08-04T04:35:00Z	4.67	67.265804	63.919191	63.919191	8.597377	67.347277	67.591627
2022-08-04T04:36:00Z	4.676	67.549681	63.966504	63.966504	8.835473	67.478327	67.635311
2022-08-04T04:37:00Z	4.676	67.549681	63.966504	63.966504	8.835473	67.478327	67.635311
2022-08-04T04:38:00Z	4.672	67.36098	63.935054	63.935054	8.676742	67.391053	67.606219
2022-08-04T04:39:00Z	4.678	67.643216	63.982093	63.982093	8.914838	67.521826	67.64981
2022-08-04T04:40:00Z	4.675	67.502711	63.958676	63.958676	8.79579	67.456543	67.628049
2022-08-04T04:41:00Z	4.678	67.643216	63.982093	63.982093	8.914838	67.521826	67.64981
2022-08-04T04:42:00Z	4.673	67.408361	63.942951	63.942951	8.716425	67.412906	67.613504
2022-08-04T04:43:00Z	4.667	67.121995	63.895223	63.895223	8.47833	67.281438	67.569681
2022-08-04T04:44:00Z	4.671	67.313462	63.927134	63.927134	8.63706	67.369176	67.598927
2022-08-04T04:45:00Z	4.664	66.976917	63.871043	63.871043	8.359282	67.21539	67.547665
2022-08-04T04:46:00Z	4.671	67.313462	63.927134	63.927134	8.63706	67.369176	67.598927
2022-08-04T04:47:00Z	4.664	66.976917	63.871043	63.871043	8.359282	67.21539	67.547665
2022-08-04T04:48:00Z	4.656	66.583707	63.805509	63.805509	8.041822	67.038228	67.488611
2022-08-04T04:49:00Z	4.664	66.976917	63.871043	63.871043	8.359282	67.21539	67.547665
2022-08-04T04:50:00Z	4.655	66.533896	63.797207	63.797207	8.002139	67.015976	67.481194
2022-08-04T04:51:00Z	4.659	66.732253	63.830266	63.830266	8.160869	67.104841	67.510815
2022-08-04T04:52:00Z	4.66	66.781475	63.83847	63.83847	8.200552	67.126998	67.518201
2022-08-04T04:53:00Z	4.65	66.282599	63.755324	63.755324	7.803726	66.904359	67.443988
2022-08-04T04:54:00Z	4.656	66.583707	63.805509	63.805509	8.041822	67.038228	67.488611
2022-08-04T04:55:00Z	4.651	66.33316	63.763751	63.763751	7.843409	66.92673	67.451445
2022-08-04T04:56:00Z	4.649	66.231886	63.746872	63.746872	7.764044	66.881964	67.436523
2022-08-04T04:57:00Z	4.657	66.633369	63.813786	63.813786	8.081504	67.060456	67.49602
2022-08-04T04:58:00Z	4.653	66.433828	63.780529	63.780529	7.922774	66.971401	67.466335
2022-08-04T04:59:00Z	4.662	66.879484	63.854805	63.854805	8.279917	67.171241	67.532949
2022-08-04T05:00:00Z	4.656	66.583707	63.805509	63.805509	8.041822	67.038228	67.488611
2022-08-04T05:01:00Z	4.66	66.781475	63.83847	63.83847	8.200552	67.126998	67.518201
2022-08-04T05:02:00Z	4.663	66.928272	63.862936	63.862936	8.319599	67.193327	67.540311
2022-08-04T05:03:00Z	4.68	67.736213	63.997593	63.997593	8.994203	67.565233	67.664279
2022-08-04T05:04:00Z	4.68	67.736213	63.997593	63.997593	8.994203	67.565233	67.664279
2022-08-04T05:05:00Z	4.669	67.218008	63.911225	63.911225	8.557695	67.325354	67.58432
2022-08-04T05:06:00Z	4.667	67.121995	63.895223	63.895223	8.47833	67.281438	67.569681
2022-08-04T05:07:00Z	4.654	66.483937	63.78888	63.78888	7.962457	66.9937	67.473768
2022-08-04T05:08:00Z	4.659	66.732253	63.830266	63.830266	8.160869	67.104841	67.510815
2022-08-04T05:09:00Z	4.658	66.682885	63.822038	63.822038	8.121187	67.08266	67.503422
2022-08-04T05:10:00Z	4.657	66.633369	63.813786	63.813786	8.081504	67.060456	67.49602
2022-08-04T05:11:00Z	4.655	66.533896	63.797207	63.797207	8.002139	67.015976	67.481194
2022-08-04T05:12:00Z	4.659	66.732253	63.830266	63.830266	8.160869	67.104841	67.510815
2022-08-04T05:13:00Z	4.652	66.383569	63.772152	63.772152	7.883092	66.949078	67.458894
2022-08-04T05:14:00Z	4.641	65.820623	63.678328	63.678328	7.446584	66.701936	67.376514
2022-08-04T05:15:00Z	4.639	65.716238	63.66093	63.66093	7.367219	66.656686	67.36143
2022-08-04T05:16:00Z	4.638	65.663805	63.652192	63.652192	7.327536	66.634025	67.353877
2022-08-04T05:17:00Z	4.635	65.505542	63.625814	63.625814	7.208488	66.565893	67.331166
2022-08-04T05:18:00Z	4.638	65.663805	63.652192	63.652192	7.327536	66.634025	67.353877
2022-08-04T05:19:00Z	4.639	65.716238	63.66093	63.66093	7.367219	66.656686	67.36143
2022-08-04T05:20:00Z	4.636	65.558458	63.634634	63.634634	7.248171	66.588628	67.338744
2022-08-04T05:21:00Z	4.638	65.663805	63.652192	63.652192	7.327536	66.634025	67.353877
2022-08-04T05:22:00Z	4.634	65.452462	63.616968	63.616968	7.168806	66.543134	67.32358
2022-08-04T05:23:00Z	4.635	65.505542	63.625814	63.625814	7.208488	66.565893	67.331166
2022-08-04T05:24:00Z	4.632	65.345812	63.599193	63.599193	7.089441	66.497541	67.308382
2022-08-04T05:25:00Z	4.637	65.611212	63.643426	63.643426	7.287853	66.611339	67.346315
2022-08-04T05:26:00Z	4.639	65.716238	63.66093	63.66093	7.367219	66.656686	67.36143
2022-08-04T05:27:00Z	4.642	65.872578	63.686987	63.686987	7.486266	66.724524	67.384043
2022-08-04T05:28:00Z	4.64	65.76851	63.669642	63.669642	7.406901	66.679323	67.368976
2022-08-04T05:29:00Z	4.642	65.872578	63.686987	63.686987	7.486266	66.724524	67.384043
2022-08-04T05:30:00Z	4.636	65.558458	63.634634	63.634634	7.248171	66.588628	67.338744
2022-08-04T05:31:00Z	4.641	65.820623	63.678328	63.678328	7.446584	66.701936	67.376514
2022-08-04T05:32:00Z	4.634	65.452462	63.616968	63.616968	7.168806	66.543134	67.32358
2022-08-04T05:33:00Z	4.64	65.76851	63.669642	63.669642	7.406901	66.679323	67.368976
2022-08-04T05:34:00Z	4.637	65.611212	63.643426	63.643426	7.287853	66.611339	67.346315
2022-08-04T05:35:00Z	4.636	65.558458	63.634634	63.634634	7.248171	66.588628	67.338744
2022-08-04T05:36:00Z	4.635	65.505542	63.625814	63.625814	7.208488	66.565893	67.331166
2022-08-04T05:37:00Z	4.635	65.505542	63.625814	63.625814	7.208488	66.565893	67.331166
2022-08-04T05:38:00Z	4.633	65.399219	63.608094	63.608094	7.129123	66.52035	67.315985
2022-08-04T05:39:00Z	4.636	65.558458	63.634634	63.634634	7.248171	66.588628	67.338744
2022-08-04T05:40:00Z	4.631	65.29224	63.590264	63.590264	7.049758	66.474708	67.300771
2022-08-04T05:41:00Z	4.639	65.716238	63.66093	63.66093	7.367219	66.656686	67.36143
2022-08-04T05:42:00Z	4.638	65.663805	63.652192	63.652192	7.327536	66.634025	67.353877
2022-08-04T05:43:00Z	4.64	65.76851	63.669642	63.669642	7.406901	66.679323	67.368976
2022-08-04T05:44:00Z	4.64	65.76851	63.669642	63.669642	7.406901	66.679323	67.368976
2022-08-04T05:45:00Z	4.629	65.184597	63.572324	63.572324	6.970393	66.428967	67.285524
2022-08-04T05:46:00Z	4.632	65.345812	63.599193	63.599193	7.089441	66.497541	67.308382
2022-08-04T05:47:00Z	4.638	65.663805	63.652192	63.652192	7.327536	66.634025	67.353877
2022-08-04T05:48:00Z	4.641	65.820623	63.678328	63.678328	7.446584	66.701936	67.376514
2022-08-04T05:49:00Z	4.641	65.820623	63.678328	63.678328	7.446584	66.701936	67.376514
2022-08-04T05:50:00Z	4.652	66.383569	63.772152	63.772152	7.883092	66.949078	67.458894
2022-08-04T05:51:00Z	4.648	66.18102	63.738394	63.738394	7.724361	66.859545	67.42905
2022-08-04T05:52:00Z	4.659	66.732253	63.830266	63.830266	8.160869	67.104841	67.510815
2022-08-04T05:53:00Z	4.66	66.781475	63.83847	63.83847	8.200552	67.126998	67.518201
2022-08-04T05:54:00Z	4.659	66.732253	63.830266	63.830266	8.160869	67.104841	67.510815
2022-08-04T05:55:00Z	4.657	66.633369	63.813786	63.813786	8.081504	67.060456	67.49602
2022-08-04T05:56:00Z	4.648	66.18102	63.738394	63.738394	7.724361	66.859545	67.42905
2022-08-04T05:57:00Z	4.645	66.027499	63.712807	63.712807	7.605314	66.792143	67.406583
2022-08-04T05:58:00Z	4.637	65.611212	63.643426	63.643426	7.287853	66.611339	67.346315
2022-08-04T05:59:00Z	4.636	65.558458	63.634634	63.634634	7.248171	66.588628	67.338744
2022-08-04T06:00:00Z	4.641	65.820623	64.035377	64.035377	6.21953	63.575829	66.042885
2022-08-04T06:01:00Z	4.645	66.046182	64.07297	64.07297	8.163975	63.779422	66.11075
2022-08-04T06:02:00Z	4.639	65.60272	63.99906	63.99906	4.830642	63.575829	66.042885
2022-08-04T06:03:00Z	4.646	66.102107	64.082291	64.082291	7.052864	63.830027	66.127618
2022-08-04T06:04:00Z	4.64	65.711491	64.017188	64.017188	5.413975	63.652397	66.068408
2022-08-04T06:05:00Z	4.652	66.433828	64.137578	64.137578	7.038975	64.205882	66.252903
2022-08-04T06:06:00Z	4.651	66.378993	64.128439	64.128439	6.913975	64.181026	66.244618
2022-08-04T06:07:00Z	4.661	66.919412	64.218509	64.218509	7.837888	64.501963	66.351597
2022-08-04T06:08:00Z	4.666	67.183159	64.262466	64.262466	7.747308	64.794043	66.448957
2022-08-04T06:09:00Z	4.654	66.542964	64.155767	64.155767	6.747308	64.501963	66.351597
2022-08-04T06:10:00Z	4.652	66.433828	64.137578	64.137578	6.580642	64.452897	66.335241
2022-08-04T06:11:00Z	4.647	66.157849	64.091581	64.091581	6.163975	64.329741	66.29419
2022-08-04T06:12:00Z	4.648	66.213407	64.100841	64.100841	6.247308	64.354428	66.302419
2022-08-04T06:13:00Z	4.643	65.933776	64.054236	64.054236	5.830642	64.230711	66.261179
2022-08-04T06:14:00Z	4.641	65.820623	64.035377	64.035377	5.663975	64.181026	66.244618
2022-08-04T06:15:00Z	4.637	65.386256	63.962983	63.962983	5.341394	64.056315	66.203048
2022-08-04T06:16:00Z	4.601	61.720468	63.352018	63.352018	4.171438	62.177867	65.576898
2022-08-04T06:17:00Z	4.582	59.946698	63.05639	63.05639	4.259213	60.572101	65.041643
2022-08-04T06:18:00Z	4.593	60.960981	63.225437	63.225437	4.521118	60.890743	65.147857
2022-08-04T06:19:00Z	4.582	59.946698	63.05639	63.05639	4.259213	60.572101	65.041643
2022-08-04T06:20:00Z	4.579	59.675907	63.011258	63.011258	4.187784	60.484445	65.012424
2022-08-04T06:21:00Z	4.572	59.053475	62.907519	62.907519	4.021118	60.27864	64.943823
2022-08-04T06:22:00Z	4.552	57.344574	62.622702	62.622702	3.778382	59.283758	64.612195
2022-08-04T06:23:00Z	4.548	57.014594	62.567706	62.567706	3.803975	58.942793	64.49854
2022-08-04T06:24:00Z	4.556	57.678396	62.678339	62.678339	3.963975	59.191241	64.581356
2022-08-04T06:25:00Z	4.553	57.427667	62.636551	62.636551	3.917943	59.067334	64.540054
2022-08-04T06:26:00Z	4.551	57.261722	62.608894	62.608894	3.892321	58.973988	64.508939
2022-08-04T06:27:00Z	4.547	56.932692	62.554055	62.554055	3.813581	58.848968	64.467265
2022-08-04T06:28:00Z	4.551	57.261722	62.608894	62.608894	3.892321	58.973988	64.508939
2022-08-04T06:29:00Z	4.55	57.179108	62.595125	62.595125	3.872636	58.942793	64.49854
2022-08-04T06:30:00Z	4.552	57.344574	62.622702	62.622702	3.912006	59.005143	64.519324
2022-08-04T06:31:00Z	4.531	55.653536	62.340863	62.340863	3.656676	58.020441	64.19109
2022-08-04T06:32:00Z	4.543	56.607422	62.499844	62.499844	3.875654	58.406302	64.31971
2022-08-04T06:33:00Z	4.559	57.931324	62.720494	62.720494	4.167625	58.911558	64.488129
2022-08-04T06:34:00Z	4.571	58.965615	62.892876	62.892876	4.386603	59.283758	64.612195
2022-08-04T06:35:00Z	4.591	60.774021	63.194277	63.194277	4.751566	59.891636	64.814821
2022-08-04T06:36:00Z	4.583	60.037509	63.071525	63.071525	4.605581	59.650325	64.734384
2022-08-04T06:37:00Z	4.584	60.128595	63.086706	63.086706	4.623829	59.680622	64.744483
